timestamp,symbol,strike,type,ltp,delta,iv,theta,vega,gamma
2026-06-10 11:10:25.327,NIFTY2661623200PE,23200.0000,PUT,106.1000,-0.3301,0.1612,-13.1927,10.8585,0.0007
2026-06-10 11:10:25.327,NIFTY2661623300CE,23300.0000,CALL,233.7000,0.5995,0.1469,-16.6370,11.5858,0.0009
2026-06-10 11:10:25.327,NIFTY2661623300PE,23300.0000,PUT,141.8000,-0.4077,0.1595,-13.7495,11.6377,0.0008
2026-06-10 11:10:25.327,NIFTY2661623150CE,23150.0000,CALL,332.5000,0.7235,0.1473,-15.2695,10.0303,0.0008
2026-06-10 11:10:25.327,NIFTY2661623150PE,23150.0000,PUT,91.6500,-0.2948,0.1626,-12.7703,10.3409,0.0007
2026-06-10 11:10:25.327,NIFTY2661623350CE,23350.0000,CALL,204.4500,0.5552,0.1462,-16.7096,11.8450,0.0009
2026-06-10 11:10:25.327,NIFTY2661623350PE,23350.0000,PUT,161.8000,-0.4484,0.1580,-13.7221,11.8592,0.0008
2026-06-10 11:10:25.327,NIFTY2661623400CE,23400.0000,CALL,176.8000,0.5098,0.1450,-16.5422,11.9559,0.0009
2026-06-10 11:10:25.327,NIFTY2661623400PE,23400.0000,PUT,184.7000,-0.4903,0.1572,-13.5921,11.9560,0.0008
2026-06-10 11:10:25.327,NIFTY2661623450CE,23450.0000,CALL,152.3000,0.4640,0.1446,-16.2553,11.9108,0.0009
2026-06-10 11:10:25.327,NIFTY2661623450PE,23450.0000,PUT,210.1000,-0.5326,0.1568,-13.3182,11.9195,0.0008
2026-06-10 11:10:25.327,NIFTY2661623500CE,23500.0000,CALL,129.5500,0.4181,0.1437,-15.7327,11.7066,0.0009
2026-06-10 11:10:25.327,NIFTY2661623500PE,23500.0000,PUT,237.8500,-0.5746,0.1565,-12.8916,11.7496,0.0008
2026-06-10 11:10:25.327,NIFTY2661623550CE,23550.0000,CALL,109.5000,0.3732,0.1431,-15.0690,11.3498,0.0009
2026-06-10 11:10:25.327,NIFTY2661623550PE,23550.0000,PUT,266.0000,-0.6170,0.1548,-12.1444,11.4416,0.0008
2026-06-10 11:10:25.327,NIFTY2661623600CE,23600.0000,CALL,91.1500,0.3291,0.1421,-14.1919,10.8444,0.0008
2026-06-10 11:10:25.327,NIFTY2661623600PE,23600.0000,PUT,298.9500,-0.6564,0.1555,-11.5050,11.0287,0.0008
2026-06-10 11:10:25.327,NIFTY2661623650PE,23650.0000,PUT,334.1000,-0.6933,0.1565,-10.7808,10.5259,0.0007
2026-06-10 11:10:25.327,NIFTY2661623650CE,23650.0000,CALL,75.3500,0.2872,0.1414,-13.2164,10.2154,0.0008
2026-06-10 11:10:30.511,NIFTY2661623250CE,23250.0000,CALL,263.8500,0.6400,0.1478,-16.4299,11.2140,0.0008
2026-06-10 11:10:30.511,NIFTY2661623250PE,23250.0000,PUT,123.4000,-0.3696,0.1599,-13.5193,11.3141,0.0008
2026-06-10 11:10:30.511,NIFTY2661623200CE,23200.0000,CALL,296.9500,0.6811,0.1482,-16.0026,10.7034,0.0008
2026-06-10 11:10:30.511,NIFTY2661623200PE,23200.0000,PUT,107.0000,-0.3320,0.1613,-13.2253,10.8821,0.0008
2026-06-10 11:10:30.511,NIFTY2661623300CE,23300.0000,CALL,232.6000,0.5972,0.1472,-16.6748,11.6016,0.0009
2026-06-10 11:10:30.511,NIFTY2661623300PE,23300.0000,PUT,142.3000,-0.4094,0.1591,-13.7167,11.6486,0.0008
2026-06-10 11:10:30.511,NIFTY2661623150CE,23150.0000,CALL,333.5500,0.7181,0.1501,-15.5932,10.1230,0.0008
2026-06-10 11:10:30.511,NIFTY2661623150PE,23150.0000,PUT,92.0000,-0.2962,0.1623,-12.7623,10.3611,0.0007
2026-06-10 11:10:30.511,NIFTY2661623350CE,23350.0000,CALL,202.9000,0.5531,0.1460,-16.6915,11.8524,0.0009
2026-06-10 11:10:30.511,NIFTY2661623350PE,23350.0000,PUT,163.1500,-0.4504,0.1583,-13.7449,11.8659,0.0008
2026-06-10 11:10:30.511,NIFTY2661623400CE,23400.0000,CALL,176.3000,0.5076,0.1456,-16.5932,11.9561,0.0009
2026-06-10 11:10:30.511,NIFTY2661623400PE,23400.0000,PUT,185.8500,-0.4923,0.1572,-13.5814,11.9561,0.0008
2026-06-10 11:10:30.511,NIFTY2661623450CE,23450.0000,CALL,151.4000,0.4618,0.1448,-16.2552,11.9035,0.0009
2026-06-10 11:10:30.511,NIFTY2661623450PE,23450.0000,PUT,211.8000,-0.5346,0.1571,-13.3370,11.9134,0.0008
2026-06-10 11:10:30.511,NIFTY2661623500CE,23500.0000,CALL,128.4000,0.4158,0.1435,-15.6925,11.6912,0.0009
2026-06-10 11:10:30.511,NIFTY2661623500PE,23500.0000,PUT,239.5000,-0.5765,0.1568,-12.8905,11.7377,0.0008
2026-06-10 11:10:30.511,NIFTY2661623550CE,23550.0000,CALL,108.7000,0.3711,0.1432,-15.0430,11.3287,0.0009
2026-06-10 11:10:30.511,NIFTY2661623550PE,23550.0000,PUT,267.3500,-0.6191,0.1547,-12.0993,11.4218,0.0008
2026-06-10 11:10:30.511,NIFTY2661623600CE,23600.0000,CALL,90.6000,0.3273,0.1423,-14.1749,10.8196,0.0008
2026-06-10 11:10:30.511,NIFTY2661623600PE,23600.0000,PUT,301.2500,-0.6576,0.1562,-11.5391,11.0127,0.0008
2026-06-10 11:10:30.511,NIFTY2661623650PE,23650.0000,PUT,335.8000,-0.6951,0.1565,-10.7400,10.4981,0.0007
2026-06-10 11:10:30.511,NIFTY2661623650CE,23650.0000,CALL,75.2500,0.2861,0.1419,-13.2371,10.1954,0.0008
2026-06-10 11:10:35.695,NIFTY2661623250CE,23250.0000,CALL,264.0500,0.6395,0.1482,-16.4673,11.2198,0.0008
2026-06-10 11:10:35.695,NIFTY2661623250PE,23250.0000,PUT,123.6000,-0.3699,0.1600,-13.5292,11.3169,0.0008
2026-06-10 11:10:35.695,NIFTY2661623200CE,23200.0000,CALL,296.8000,0.6808,0.1483,-16.0108,10.7075,0.0008
2026-06-10 11:10:35.695,NIFTY2661623200PE,23200.0000,PUT,106.9500,-0.3321,0.1612,-13.2140,10.8833,0.0008
2026-06-10 11:10:35.695,NIFTY2661623300CE,23300.0000,CALL,232.3000,0.5970,0.1471,-16.6656,11.6030,0.0009
2026-06-10 11:10:35.695,NIFTY2661623300PE,23300.0000,PUT,142.4000,-0.4096,0.1591,-13.7158,11.6500,0.0008
2026-06-10 11:10:35.695,NIFTY2661623150CE,23150.0000,CALL,331.7000,0.7199,0.1485,-15.4253,10.0912,0.0008
2026-06-10 11:10:35.695,NIFTY2661623150PE,23150.0000,PUT,91.8000,-0.2961,0.1620,-12.7365,10.3595,0.0007
2026-06-10 11:10:35.695,NIFTY2661623350CE,23350.0000,CALL,203.1000,0.5527,0.1464,-16.7220,11.8537,0.0009
2026-06-10 11:10:35.695,NIFTY2661623350PE,23350.0000,PUT,162.9500,-0.4506,0.1580,-13.7169,11.8664,0.0008
2026-06-10 11:10:35.695,NIFTY2661623400CE,23400.0000,CALL,176.4500,0.5074,0.1459,-16.6172,11.9561,0.0009
2026-06-10 11:10:35.695,NIFTY2661623400PE,23400.0000,PUT,185.9500,-0.4926,0.1572,-13.5763,11.9561,0.0008
2026-06-10 11:10:35.695,NIFTY2661623450CE,23450.0000,CALL,151.6500,0.4617,0.1451,-16.2860,11.9029,0.0009
2026-06-10 11:10:35.695,NIFTY2661623450PE,23450.0000,PUT,211.4500,-0.5349,0.1567,-13.2915,11.9123,0.0008
2026-06-10 11:10:35.695,NIFTY2661623500CE,23500.0000,CALL,129.1000,0.4160,0.1442,-15.7629,11.6922,0.0009
2026-06-10 11:10:35.695,NIFTY2661623500PE,23500.0000,PUT,238.5500,-0.5773,0.1558,-12.7879,11.7331,0.0008
2026-06-10 11:10:35.695,NIFTY2661623550CE,23550.0000,CALL,108.6500,0.3709,0.1432,-15.0445,11.3265,0.0009
2026-06-10 11:10:35.695,NIFTY2661623550PE,23550.0000,PUT,268.5000,-0.6186,0.1555,-12.1860,11.4255,0.0008
2026-06-10 11:10:35.695,NIFTY2661623600CE,23600.0000,CALL,90.8500,0.3274,0.1426,-14.2062,10.8212,0.0008
2026-06-10 11:10:35.695,NIFTY2661623600PE,23600.0000,PUT,300.6500,-0.6586,0.1554,-11.4533,11.0007,0.0008
2026-06-10 11:10:35.695,NIFTY2661623650PE,23650.0000,PUT,334.1000,-0.6975,0.1547,-10.5230,10.4609,0.0008
2026-06-10 11:10:35.695,NIFTY2661623650CE,23650.0000,CALL,75.1000,0.2858,0.1419,-13.2237,10.1897,0.0008
2026-06-10 11:10:40.965,NIFTY2661623250CE,23250.0000,CALL,263.1000,0.6409,0.1470,-16.3460,11.2043,0.0008
2026-06-10 11:10:40.965,NIFTY2661623250PE,23250.0000,PUT,123.5500,-0.3696,0.1602,-13.5393,11.3139,0.0008
2026-06-10 11:10:40.965,NIFTY2661623200CE,23200.0000,CALL,296.0000,0.6825,0.1472,-15.8916,10.6844,0.0008
2026-06-10 11:10:40.965,NIFTY2661623200PE,23200.0000,PUT,107.4500,-0.3323,0.1618,-13.2734,10.8857,0.0007
2026-06-10 11:10:40.965,NIFTY2661623300CE,23300.0000,CALL,231.3000,0.5982,0.1459,-16.5497,11.5945,0.0009
2026-06-10 11:10:40.965,NIFTY2661623300PE,23300.0000,PUT,142.9500,-0.4095,0.1598,-13.7801,11.6495,0.0008
2026-06-10 11:10:40.965,NIFTY2661623150CE,23150.0000,CALL,331.5000,0.7211,0.1479,-15.3555,10.0708,0.0008
2026-06-10 11:10:40.965,NIFTY2661623150PE,23150.0000,PUT,92.4000,-0.2965,0.1627,-12.8075,10.3664,0.0007
2026-06-10 11:10:40.965,NIFTY2661623350CE,23350.0000,CALL,202.2000,0.5535,0.1453,-16.6217,11.8507,0.0009
2026-06-10 11:10:40.965,NIFTY2661623350PE,23350.0000,PUT,163.6500,-0.4503,0.1588,-13.7959,11.8657,0.0008
2026-06-10 11:10:40.965,NIFTY2661623400CE,23400.0000,CALL,175.6000,0.5079,0.1450,-16.5254,11.9561,0.0009
2026-06-10 11:10:40.965,NIFTY2661623400PE,23400.0000,PUT,186.7000,-0.4921,0.1580,-13.6632,11.9561,0.0008
2026-06-10 11:10:40.965,NIFTY2661623450CE,23450.0000,CALL,150.5500,0.4618,0.1439,-16.1749,11.9036,0.0009
2026-06-10 11:10:40.965,NIFTY2661623450PE,23450.0000,PUT,211.8000,-0.5343,0.1572,-13.3501,11.9142,0.0008
2026-06-10 11:10:40.965,NIFTY2661623500CE,23500.0000,CALL,128.0500,0.4158,0.1431,-15.6547,11.6912,0.0009
2026-06-10 11:10:40.965,NIFTY2661623500PE,23500.0000,PUT,239.9000,-0.5761,0.1572,-12.9412,11.7404,0.0008
2026-06-10 11:10:40.965,NIFTY2661623550CE,23550.0000,CALL,108.0500,0.3707,0.1425,-14.9753,11.3251,0.0009
2026-06-10 11:10:40.965,NIFTY2661623550PE,23550.0000,PUT,269.4000,-0.6173,0.1566,-12.3100,11.4374,0.0008
2026-06-10 11:10:40.965,NIFTY2661623600CE,23600.0000,CALL,90.3500,0.3272,0.1420,-14.1444,10.8177,0.0008
2026-06-10 11:10:40.965,NIFTY2661623600PE,23600.0000,PUT,300.8500,-0.6576,0.1559,-11.5193,11.0126,0.0008
2026-06-10 11:10:40.965,NIFTY2661623650PE,23650.0000,PUT,335.4000,-0.6952,0.1563,-10.7197,10.4972,0.0007
2026-06-10 11:10:40.965,NIFTY2661623650CE,23650.0000,CALL,74.7000,0.2855,0.1413,-13.1697,10.1844,0.0008
2026-06-10 11:10:46.362,NIFTY2661623250CE,23250.0000,CALL,263.0000,0.6413,0.1468,-16.3240,11.2006,0.0008
2026-06-10 11:10:46.362,NIFTY2661623250PE,23250.0000,PUT,123.6500,-0.3696,0.1603,-13.5535,11.3135,0.0008
2026-06-10 11:10:46.362,NIFTY2661623200CE,23200.0000,CALL,296.6000,0.6822,0.1476,-15.9345,10.6890,0.0008
2026-06-10 11:10:46.362,NIFTY2661623200PE,23200.0000,PUT,106.9500,-0.3318,0.1614,-13.2305,10.8791,0.0008
2026-06-10 11:10:46.362,NIFTY2661623300CE,23300.0000,CALL,232.2000,0.5979,0.1466,-16.6158,11.5963,0.0009
2026-06-10 11:10:46.362,NIFTY2661623300PE,23300.0000,PUT,142.4000,-0.4091,0.1594,-13.7395,11.6471,0.0008
2026-06-10 11:10:46.362,NIFTY2661623150CE,23150.0000,CALL,331.5000,0.7215,0.1478,-15.3377,10.0650,0.0008
2026-06-10 11:10:46.362,NIFTY2661623150PE,23150.0000,PUT,91.8500,-0.2958,0.1623,-12.7552,10.3559,0.0007
2026-06-10 11:10:46.362,NIFTY2661623350CE,23350.0000,CALL,203.0000,0.5535,0.1459,-16.6791,11.8508,0.0009
2026-06-10 11:10:46.362,NIFTY2661623350PE,23350.0000,PUT,162.8500,-0.4500,0.1582,-13.7368,11.8646,0.0008
2026-06-10 11:10:46.362,NIFTY2661623400CE,23400.0000,CALL,175.9500,0.5081,0.1452,-16.5468,11.9561,0.0009
2026-06-10 11:10:46.362,NIFTY2661623400PE,23400.0000,PUT,186.1500,-0.4920,0.1577,-13.6263,11.9561,0.0008
2026-06-10 11:10:46.362,NIFTY2661623450CE,23450.0000,CALL,151.5000,0.4622,0.1447,-16.2494,11.9049,0.0009
2026-06-10 11:10:46.362,NIFTY2661623450PE,23450.0000,PUT,211.4500,-0.5342,0.1570,-13.3309,11.9146,0.0008
2026-06-10 11:10:46.362,NIFTY2661623500CE,23500.0000,CALL,128.6500,0.4163,0.1436,-15.7032,11.6943,0.0009
2026-06-10 11:10:46.362,NIFTY2661623500PE,23500.0000,PUT,239.0000,-0.5763,0.1566,-12.8739,11.7395,0.0008
2026-06-10 11:10:46.362,NIFTY2661623550CE,23550.0000,CALL,108.5500,0.3713,0.1429,-15.0191,11.3303,0.0009
2026-06-10 11:10:46.362,NIFTY2661623550PE,23550.0000,PUT,268.9000,-0.6174,0.1563,-12.2774,11.4367,0.0008
2026-06-10 11:10:46.362,NIFTY2661623600CE,23600.0000,CALL,90.7000,0.3276,0.1422,-14.1778,10.8242,0.0008
2026-06-10 11:10:46.362,NIFTY2661623600PE,23600.0000,PUT,300.9000,-0.6573,0.1561,-11.5410,11.0166,0.0008
2026-06-10 11:10:46.362,NIFTY2661623650PE,23650.0000,PUT,335.1000,-0.6952,0.1562,-10.7056,10.4968,0.0007
2026-06-10 11:10:46.362,NIFTY2661623650CE,23650.0000,CALL,75.0500,0.2860,0.1416,-13.2078,10.1941,0.0008
2026-06-10 11:10:51.608,NIFTY2661623250CE,23250.0000,CALL,263.4000,0.6421,0.1467,-16.3048,11.1919,0.0008
2026-06-10 11:10:51.608,NIFTY2661623250PE,23250.0000,PUT,123.5500,-0.3690,0.1605,-13.5670,11.3086,0.0008
2026-06-10 11:10:51.608,NIFTY2661623200CE,23200.0000,CALL,296.8500,0.6832,0.1473,-15.8938,10.6748,0.0008
2026-06-10 11:10:51.608,NIFTY2661623200PE,23200.0000,PUT,106.8000,-0.3313,0.1615,-13.2350,10.8726,0.0007
2026-06-10 11:10:51.608,NIFTY2661623300CE,23300.0000,CALL,232.3500,0.5989,0.1463,-16.5819,11.5898,0.0009
2026-06-10 11:10:51.608,NIFTY2661623300PE,23300.0000,PUT,142.0500,-0.4085,0.1594,-13.7363,11.6428,0.0008
2026-06-10 11:10:51.608,NIFTY2661623150CE,23150.0000,CALL,330.9000,0.7237,0.1465,-15.1983,10.0261,0.0008
2026-06-10 11:10:51.608,NIFTY2661623150PE,23150.0000,PUT,91.8000,-0.2954,0.1625,-12.7656,10.3500,0.0007
2026-06-10 11:10:51.608,NIFTY2661623350CE,23350.0000,CALL,203.1500,0.5544,0.1457,-16.6523,11.8478,0.0009
2026-06-10 11:10:51.608,NIFTY2661623350PE,23350.0000,PUT,163.0500,-0.4494,0.1587,-13.7853,11.8628,0.0008
2026-06-10 11:10:51.608,NIFTY2661623400CE,23400.0000,CALL,176.5000,0.5088,0.1453,-16.5598,11.9561,0.0009
2026-06-10 11:10:51.608,NIFTY2661623400PE,23400.0000,PUT,186.2000,-0.4913,0.1580,-13.6682,11.9561,0.0008
2026-06-10 11:10:51.608,NIFTY2661623450CE,23450.0000,CALL,151.3000,0.4628,0.1442,-16.2054,11.9071,0.0009
2026-06-10 11:10:51.608,NIFTY2661623450PE,23450.0000,PUT,211.4000,-0.5334,0.1574,-13.3710,11.9170,0.0008
2026-06-10 11:10:51.608,NIFTY2661623500CE,23500.0000,CALL,129.1500,0.4171,0.1437,-15.7257,11.7000,0.0009
2026-06-10 11:10:51.608,NIFTY2661623500PE,23500.0000,PUT,238.5000,-0.5755,0.1565,-12.8817,11.7439,0.0008
2026-06-10 11:10:51.608,NIFTY2661623550CE,23550.0000,CALL,108.7000,0.3719,0.1428,-15.0156,11.3368,0.0009
2026-06-10 11:10:51.608,NIFTY2661623550PE,23550.0000,PUT,268.6000,-0.6166,0.1565,-12.3099,11.4446,0.0008
2026-06-10 11:10:51.608,NIFTY2661623600CE,23600.0000,CALL,90.5500,0.3279,0.1418,-14.1477,10.8280,0.0008
2026-06-10 11:10:51.608,NIFTY2661623600PE,23600.0000,PUT,300.7000,-0.6563,0.1564,-11.5910,11.0290,0.0008
2026-06-10 11:10:51.608,NIFTY2661623650PE,23650.0000,PUT,334.8000,-0.6942,0.1564,-10.7534,10.5119,0.0007
2026-06-10 11:10:51.608,NIFTY2661623650CE,23650.0000,CALL,75.1500,0.2865,0.1415,-13.2080,10.2026,0.0008
2026-06-10 11:10:56.811,NIFTY2661623250CE,23250.0000,CALL,265.0000,0.6425,0.1474,-16.3711,11.1885,0.0008
2026-06-10 11:10:56.811,NIFTY2661623250PE,23250.0000,PUT,123.2000,-0.3682,0.1606,-13.5672,11.3004,0.0008
2026-06-10 11:10:56.811,NIFTY2661623200CE,23200.0000,CALL,298.7000,0.6831,0.1483,-15.9815,10.6767,0.0008
2026-06-10 11:10:56.811,NIFTY2661623200PE,23200.0000,PUT,106.7000,-0.3306,0.1618,-13.2518,10.8648,0.0007
2026-06-10 11:10:56.811,NIFTY2661623300CE,23300.0000,CALL,233.6000,0.5997,0.1468,-16.6229,11.5845,0.0009
2026-06-10 11:10:56.811,NIFTY2661623300PE,23300.0000,PUT,141.5000,-0.4075,0.1593,-13.7270,11.6364,0.0008
2026-06-10 11:10:56.811,NIFTY2661623150CE,23150.0000,CALL,333.4500,0.7224,0.1482,-15.3612,10.0492,0.0008
2026-06-10 11:10:56.811,NIFTY2661623150PE,23150.0000,PUT,91.5000,-0.2946,0.1625,-12.7568,10.3378,0.0007
2026-06-10 11:10:56.811,NIFTY2661623350CE,23350.0000,CALL,204.6500,0.5552,0.1464,-16.7217,11.8449,0.0009
2026-06-10 11:10:56.811,NIFTY2661623350PE,23350.0000,PUT,162.1000,-0.4483,0.1583,-13.7509,11.8592,0.0008
2026-06-10 11:10:56.811,NIFTY2661623400CE,23400.0000,CALL,176.9000,0.5099,0.1451,-16.5466,11.9559,0.0009
2026-06-10 11:10:56.811,NIFTY2661623400PE,23400.0000,PUT,185.4000,-0.4902,0.1579,-13.6547,11.9560,0.0008
2026-06-10 11:10:56.811,NIFTY2661623450CE,23450.0000,CALL,152.4500,0.4641,0.1447,-16.2648,11.9111,0.0009
2026-06-10 11:10:56.811,NIFTY2661623450PE,23450.0000,PUT,210.3000,-0.5325,0.1570,-13.3403,11.9199,0.0008
2026-06-10 11:10:56.811,NIFTY2661623500CE,23500.0000,CALL,129.8500,0.4183,0.1439,-15.7568,11.7080,0.0009
2026-06-10 11:10:56.811,NIFTY2661623500PE,23500.0000,PUT,238.0000,-0.5745,0.1567,-12.9109,11.7507,0.0008
2026-06-10 11:10:56.811,NIFTY2661623550CE,23550.0000,CALL,109.5500,0.3733,0.1431,-15.0716,11.3508,0.0009
2026-06-10 11:10:56.811,NIFTY2661623550PE,23550.0000,PUT,267.1500,-0.6161,0.1559,-12.2594,11.4497,0.0008
2026-06-10 11:10:56.811,NIFTY2661623600CE,23600.0000,CALL,91.5000,0.3295,0.1424,-14.2268,10.8501,0.0008
2026-06-10 11:10:56.811,NIFTY2661623600PE,23600.0000,PUT,299.8000,-0.6555,0.1563,-11.5991,11.0396,0.0008
2026-06-10 11:10:56.811,NIFTY2661623650PE,23650.0000,PUT,333.5000,-0.6939,0.1560,-10.7242,10.5181,0.0008
2026-06-10 11:10:56.811,NIFTY2661623650CE,23650.0000,CALL,75.7500,0.2878,0.1417,-13.2614,10.2253,0.0008
2026-06-10 11:11:02.015,NIFTY2661623250CE,23250.0000,CALL,267.3500,0.6418,0.1490,-16.5280,11.1964,0.0008
2026-06-10 11:11:02.015,NIFTY2661623250PE,23250.0000,PUT,121.9000,-0.3668,0.1597,-13.4733,11.2874,0.0008
2026-06-10 11:11:02.015,NIFTY2661623200CE,23200.0000,CALL,300.6500,0.6824,0.1495,-16.1056,10.6874,0.0008
2026-06-10 11:11:02.015,NIFTY2661623200PE,23200.0000,PUT,105.2000,-0.3289,0.1607,-13.1278,10.8427,0.0008
2026-06-10 11:11:02.015,NIFTY2661623300CE,23300.0000,CALL,235.8000,0.5995,0.1482,-16.7647,11.5861,0.0009
2026-06-10 11:11:02.015,NIFTY2661623300PE,23300.0000,PUT,140.4000,-0.4064,0.1587,-13.6595,11.6295,0.0008
2026-06-10 11:11:02.015,NIFTY2661623150CE,23150.0000,CALL,336.0000,0.7206,0.1501,-15.5550,10.0816,0.0007
2026-06-10 11:11:02.015,NIFTY2661623150PE,23150.0000,PUT,90.5500,-0.2933,0.1618,-12.6750,10.3162,0.0007
2026-06-10 11:11:02.015,NIFTY2661623350CE,23350.0000,CALL,206.3500,0.5556,0.1474,-16.8239,11.8435,0.0009
2026-06-10 11:11:02.015,NIFTY2661623350PE,23350.0000,PUT,160.8000,-0.4474,0.1575,-13.6741,11.8560,0.0008
2026-06-10 11:11:02.015,NIFTY2661623400CE,23400.0000,CALL,178.4500,0.5107,0.1460,-16.6424,11.9558,0.0009
2026-06-10 11:11:02.015,NIFTY2661623400PE,23400.0000,PUT,183.5000,-0.4895,0.1566,-13.5343,11.9559,0.0008
2026-06-10 11:11:02.015,NIFTY2661623450CE,23450.0000,CALL,153.7000,0.4651,0.1454,-16.3438,11.9142,0.0009
2026-06-10 11:11:02.015,NIFTY2661623450PE,23450.0000,PUT,208.3000,-0.5321,0.1557,-13.2150,11.9213,0.0009
2026-06-10 11:11:02.015,NIFTY2661623500CE,23500.0000,CALL,131.5000,0.4198,0.1450,-15.8814,11.7173,0.0009
2026-06-10 11:11:02.015,NIFTY2661623500PE,23500.0000,PUT,236.0000,-0.5744,0.1554,-12.7862,11.7513,0.0008
2026-06-10 11:11:02.015,NIFTY2661623550CE,23550.0000,CALL,110.7500,0.3747,0.1439,-15.1681,11.3652,0.0009
2026-06-10 11:11:02.015,NIFTY2661623550PE,23550.0000,PUT,265.5000,-0.6161,0.1549,-12.1653,11.4495,0.0008
2026-06-10 11:11:02.015,NIFTY2661623600CE,23600.0000,CALL,92.2500,0.3307,0.1428,-14.2906,10.8666,0.0008
2026-06-10 11:11:02.015,NIFTY2661623600PE,23600.0000,PUT,297.4500,-0.6564,0.1547,-11.4318,11.0286,0.0008
2026-06-10 11:11:02.015,NIFTY2661623650PE,23650.0000,PUT,331.0000,-0.6954,0.1542,-10.5294,10.4951,0.0008
2026-06-10 11:11:02.015,NIFTY2661623650CE,23650.0000,CALL,76.4500,0.2891,0.1422,-13.3307,10.2473,0.0008
2026-06-10 11:11:07.217,NIFTY2661623250CE,23250.0000,CALL,268.0000,0.6436,0.1486,-16.4756,11.1778,0.0008
2026-06-10 11:11:07.217,NIFTY2661623250PE,23250.0000,PUT,121.9000,-0.3659,0.1603,-13.5175,11.2788,0.0008
2026-06-10 11:11:07.217,NIFTY2661623200CE,23200.0000,CALL,301.7000,0.6838,0.1494,-16.0774,10.6673,0.0008
2026-06-10 11:11:07.217,NIFTY2661623200PE,23200.0000,PUT,105.4500,-0.3284,0.1614,-13.1884,10.8360,0.0007
2026-06-10 11:11:07.217,NIFTY2661623300CE,23300.0000,CALL,236.2000,0.6013,0.1477,-16.7046,11.5731,0.0009
2026-06-10 11:11:07.217,NIFTY2661623300PE,23300.0000,PUT,140.0000,-0.4052,0.1589,-13.6781,11.6214,0.0008
2026-06-10 11:11:07.217,NIFTY2661623150CE,23150.0000,CALL,336.3000,0.7230,0.1492,-15.4352,10.0392,0.0007
2026-06-10 11:11:07.217,NIFTY2661623150PE,23150.0000,PUT,90.4000,-0.2925,0.1622,-12.6901,10.3034,0.0007
2026-06-10 11:11:07.217,NIFTY2661623350CE,23350.0000,CALL,207.1500,0.5572,0.1473,-16.8112,11.8377,0.0009
2026-06-10 11:11:07.217,NIFTY2661623350PE,23350.0000,PUT,160.6000,-0.4461,0.1580,-13.7203,11.8517,0.0008
2026-06-10 11:11:07.217,NIFTY2661623400CE,23400.0000,CALL,179.2000,0.5122,0.1459,-16.6383,11.9553,0.0009
2026-06-10 11:11:07.217,NIFTY2661623400PE,23400.0000,PUT,183.4000,-0.4881,0.1572,-13.6006,11.9556,0.0008
2026-06-10 11:11:07.217,NIFTY2661623450CE,23450.0000,CALL,154.4000,0.4666,0.1453,-16.3483,11.9190,0.0009
2026-06-10 11:11:07.217,NIFTY2661623450PE,23450.0000,PUT,208.7000,-0.5304,0.1568,-13.3369,11.9262,0.0008
2026-06-10 11:11:07.217,NIFTY2661623500CE,23500.0000,CALL,131.4000,0.4209,0.1443,-15.8275,11.7249,0.0009
2026-06-10 11:11:07.217,NIFTY2661623500PE,23500.0000,PUT,235.2000,-0.5729,0.1556,-12.8190,11.7606,0.0008
2026-06-10 11:11:07.217,NIFTY2661623550CE,23550.0000,CALL,110.8500,0.3758,0.1434,-15.1412,11.3763,0.0009
2026-06-10 11:11:07.217,NIFTY2661623550PE,23550.0000,PUT,264.4500,-0.6148,0.1549,-12.1877,11.4626,0.0008
2026-06-10 11:11:07.217,NIFTY2661623600CE,23600.0000,CALL,92.5500,0.3319,0.1425,-14.2925,10.8826,0.0008
2026-06-10 11:11:07.217,NIFTY2661623600PE,23600.0000,PUT,296.8500,-0.6546,0.1552,-11.5112,11.0512,0.0008
2026-06-10 11:11:07.217,NIFTY2661623650PE,23650.0000,PUT,330.3000,-0.6936,0.1546,-10.6140,10.5239,0.0008
2026-06-10 11:11:07.217,NIFTY2661623650CE,23650.0000,CALL,76.8500,0.2904,0.1421,-13.3535,10.2687,0.0008
2026-06-10 11:11:12.395,NIFTY2661623250CE,23250.0000,CALL,268.0000,0.6440,0.1484,-16.4558,11.1735,0.0008
2026-06-10 11:11:12.395,NIFTY2661623250PE,23250.0000,PUT,121.9000,-0.3658,0.1604,-13.5252,11.2773,0.0008
2026-06-10 11:11:12.395,NIFTY2661623200CE,23200.0000,CALL,301.6500,0.6843,0.1492,-16.0494,10.6602,0.0008
2026-06-10 11:11:12.395,NIFTY2661623200PE,23200.0000,PUT,105.5500,-0.3283,0.1616,-13.2044,10.8355,0.0007
2026-06-10 11:11:12.395,NIFTY2661623300CE,23300.0000,CALL,236.6000,0.6015,0.1479,-16.7223,11.5722,0.0009
2026-06-10 11:11:12.395,NIFTY2661623300PE,23300.0000,PUT,140.4500,-0.4052,0.1594,-13.7259,11.6217,0.0008
2026-06-10 11:11:12.395,NIFTY2661623150CE,23150.0000,CALL,335.3500,0.7248,0.1481,-15.3073,10.0085,0.0008
2026-06-10 11:11:12.395,NIFTY2661623150PE,23150.0000,PUT,90.5500,-0.2925,0.1624,-12.7109,10.3042,0.0007
